mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_max_iter,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.3269735972086589,0.015342750136015744,0.0012408097585042317,5.104954468909064e-05,logistic,0.001,"(100, 50)",300,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100, 50), 'max_iter': 300}",0.8561151079136691,0.8692307692307693,0.8527131782945736,0.8593530184796707,0.007121364626200123,1761
0.3209036986033122,0.0031443552227669426,0.0012216567993164062,3.1732667982899375e-05,logistic,0.001,"(100, 50)",400,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100, 50), 'max_iter': 400}",0.8561151079136691,0.8692307692307693,0.8527131782945736,0.8593530184796707,0.007121364626200123,1761
0.3138894240061442,0.012490155227098374,0.0012259483337402344,2.0062136006594477e-05,logistic,0.001,"(100, 50)",500,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100, 50), 'max_iter': 500}",0.8561151079136691,0.8692307692307693,0.8527131782945736,0.8593530184796707,0.007121364626200123,1761
0.3164057731628418,0.010096072165340916,0.0012396971384684246,5.037438477085825e-05,logistic,0.001,"(100, 50)",600,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100, 50), 'max_iter': 600}",0.8561151079136691,0.8692307692307693,0.8527131782945736,0.8593530184796707,0.007121364626200123,1761
0.3037848472595215,0.00853142324727253,0.0012187957763671875,2.2450203723630163e-05,logistic,0.001,"(100, 50)",700,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100, 50), 'max_iter': 700}",0.8561151079136691,0.8692307692307693,0.8527131782945736,0.8593530184796707,0.007121364626200123,1761
0.3046901226043701,0.00973136470670669,0.0012431939442952473,4.536320299380607e-05,logistic,0.001,"(100, 50)",800,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100, 50), 'max_iter': 800}",0.8561151079136691,0.8692307692307693,0.8527131782945736,0.8593530184796707,0.007121364626200123,1761
0.4102463722229004,0.014141047202363059,0.001679817835489909,0.00010476759728187643,logistic,0.001,"(125, 75)",100,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (125, 75), 'max_iter': 100}",0.9100719424460432,0.8807692307692307,0.8643410852713178,0.885060752828864,0.018914556928021003,1532
0.5049598217010498,0.0031447428719450507,0.0015132427215576172,4.21000676447505e-05,logistic,0.001,"(125, 75)",200,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (125, 75), 'max_iter': 200}",0.9100719424460432,0.8807692307692307,0.8643410852713178,0.885060752828864,0.018914556928021003,1532
0.41181596120198566,0.006617091122245084,0.001497189203898112,4.5950022655453724e-05,logistic,0.001,"(125, 75)",300,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (125, 75), 'max_iter': 300}",0.9100719424460432,0.8807692307692307,0.8643410852713178,0.885060752828864,0.018914556928021003,1532
0.4105949401855469,0.013336709190685588,0.001508792241414388,3.98842921572426e-05,logistic,0.001,"(125, 75)",400,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (125, 75), 'max_iter': 400}",0.9100719424460432,0.8807692307692307,0.8643410852713178,0.885060752828864,0.018914556928021003,1532
0.4159715175628662,0.019312966152748856,0.0018870035807291667,0.0006044702156260448,logistic,0.001,"(125, 75)",500,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (125, 75), 'max_iter': 500}",0.9100719424460432,0.8807692307692307,0.8643410852713178,0.885060752828864,0.018914556928021003,1532
0.42249615987141925,0.009631969641161921,0.0015058517456054688,3.985134040086768e-05,logistic,0.001,"(125, 75)",600,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (125, 75), 'max_iter': 600}",0.9100719424460432,0.8807692307692307,0.8643410852713178,0.885060752828864,0.018914556928021003,1532
0.41252485911051434,0.008622325776211717,0.0015239715576171875,7.637164014267576e-05,logistic,0.001,"(125, 75)",700,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (125, 75), 'max_iter': 700}",0.9100719424460432,0.8807692307692307,0.8643410852713178,0.885060752828864,0.018914556928021003,1532
0.41995445887247723,0.017868561071808113,0.0015960534413655598,0.0001775756273733534,logistic,0.001,"(125, 75)",800,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (125, 75), 'max_iter': 800}",0.9100719424460432,0.8807692307692307,0.8643410852713178,0.885060752828864,0.018914556928021003,1532
0.7975614865620931,0.10528981418831078,0.002045869827270508,5.513228808001442e-05,logistic,0.001,"(175, 125)",100,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (175, 125), 'max_iter': 100}",0.9532374100719424,0.8807692307692307,0.8992248062015504,0.9110771490142412,0.030749176416880374,1139
0.9127169450124105,0.13679020767733677,0.002234856287638346,0.0001483652507482565,logistic,0.001,"(175, 125)",200,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (175, 125), 'max_iter': 200}",0.9532374100719424,0.8807692307692307,0.8992248062015504,0.9110771490142412,0.030749176416880374,1139
